time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,0.0303352788065,-0.00074662041609,11.615710365,6.26976302541,6.24051616329,0.0,0.160018878195,-0.00966112508469,2.6055019952,-0.0771432596369,-0.0800622622095,0.0,450.22276344153966,450.8963968549482,447.9528537051317,447.68932859116074
1.3200000000000007,0.0408753234802,-0.00163409493671,11.7759331864,6.26478894962,6.23518806773,0.0,0.191827877231,-0.0204233457442,2.73492351621,-0.0980508564347,-0.11870546731,0.0,454.18237707363744,451.0652136781648,453.86000541898983,452.173191040326
1.3800000000000008,0.053428422999,-0.00327088742849,11.9435180107,6.25948287246,6.22837959689,0.0,0.227319544963,-0.0347088326213,2.85090163122,-0.0740241855613,-0.104664224077,0.0,448.92245385217007,450.0489203742843,448.328356449696,450.2695646537737
1.4400000000000008,0.068413470961,-0.00594252532253,12.1209318237,6.25510145469,6.22179533913,0.0,0.272909678725,-0.0548535550453,3.06228603417,-0.0710950948637,-0.122535319416,0.0,478.83104696143164,477.45967119195086,479.34922499462544,479.5680452350217
1.5000000000000009,0.0860274634762,-0.00980315860146,12.3067316897,6.25102564966,6.21423717534,0.0,0.314935444095,-0.0742324330733,3.13078936618,-0.0622544156511,-0.133907406472,0.0,436.4912852447136,435.52628695621326,436.50163269477326,437.23520440533207
1.560000000000001,0.106299858892,-0.0148983996375,12.4964330692,6.24720671313,6.20675888962,0.0,0.361540397444,-0.0959646287042,3.1923417481,-0.0665935150986,-0.110630599098,0.0,433.55793516135043,435.49436617750314,435.1911353236897,434.8247219204159
1.620000000000001,0.129577575417,-0.0214042175599,12.6906842097,6.24349813045,6.19968332871,0.0,0.415043852103,-0.121269685284,3.28235757599,-0.0536435996555,-0.139391155591,0.0,446.0610053216166,443.6929337640297,443.3302771649466,444.3902647592993
1.680000000000001,0.156292405193,-0.0295365983663,12.8912210237,6.24063152447,6.19165560649,0.0,0.476275573824,-0.150108601722,3.40174653633,-0.0380682107889,-0.124470104377,0.0,453.4802559698689,454.6610365581022,453.8451356936202,455.09217200163295
1.740000000000001,0.186843203673,-0.0394538966162,13.0988506267,6.23849395247,6.18439310747,0.0,0.542816495199,-0.180679219386,3.51877860368,-0.0311428820328,-0.114946790291,0.0,454.4188155267242,455.16868304059085,453.92121758686363,454.4761099772059
1.8000000000000012,0.221746289221,-0.0513418910805,13.3155666254,6.23700167348,6.17802620597,0.0,0.621310987558,-0.215746265803,3.70438653529,-0.0146079833053,-0.092618804136,0.0,475.25199367752964,476.9510285169597,475.5545093669865,476.8193255301701
1.8600000000000012,0.261665825807,-0.0654360575339,13.5449505972,6.23581852886,6.1729928276,0.0,0.709890377273,-0.254140680066,3.94084543637,-0.0326541155755,-0.0705131855279,0.0,492.5213493898967,494.1484248982095,491.9183822789137,490.58022178462926
1.9200000000000013,0.306583968386,-0.0816815722873,13.7846117947,6.23372550355,6.16892680112,0.0,0.787756481513,-0.287563203169,4.04739157953,-0.039763159089,-0.0627764031369,0.0,454.96014940711586,455.57587251226875,456.07599796670866,455.507308976075
1.9800000000000013,0.356018207763,-0.0998736774342,14.0285953373,6.23203292467,6.16500926444,0.0,0.860380672964,-0.319013388978,4.085167823,-0.0116787570715,-0.0708668333949,0.0,434.71986100424334,434.03805997528195,433.98066515004103,436.331422027044
2.0400000000000014,0.409667201835,-0.119886403702,14.2730255325,6.23090717999,6.16066438269,0.0,0.92827669532,-0.34814989553,4.06249961244,-0.0392735350243,-0.0757035743202,0.0,415.3458327969848,414.9169051058994,416.52272228633274,414.1020614195824
2.1000000000000014,0.467894438816,-0.141855240857,14.5195680578,6.22851478915,6.15679676918,0.0,1.01299199732,-0.384362240509,4.15513405184,-0.0410999524937,-0.0482592481408,0.0,451.5010835912993,453.7067868608471,452.92597204671154,452.77826737580614
2.1600000000000015,0.53158266671,-0.166178551599,14.7740630624,6.22616071186,6.15463222017,0.0,1.11012402461,-0.426646787161,4.32728280977,-0.0357439194774,-0.01889784078,0.0,477.2374733548311,479.47284304074344,476.95869640125517,477.3669486088648
2.2200000000000015,0.601120911938,-0.193082473021,15.0387371163,6.22462668597,6.15332926723,0.0,1.20784541001,-0.470310658389,4.49444796713,-0.0105185574817,-0.0280492822166,0.0,479.1331245559361,478.4368241712886,475.7846068252173,477.71199114582595
2.2800000000000016,0.676083816611,-0.222426607194,15.3098730487,6.22378527365,6.15124978075,0.0,1.29104095905,-0.507882262137,4.5431397408,-0.022163214874,-0.0531023790206,0.0,443.5244353183029,441.46111841018325,443.8341395653074,442.8773824423863
2.3400000000000016,0.756568786348,-0.254261279489,15.5875819793,6.22308960668,6.14778876463,0.0,1.39204295367,-0.553335108873,4.71300099402,0.00388742013133,-0.0689289330712,0.0,480.94215444820935,479.73971362760904,479.9441623971219,481.9175738847386
2.4000000000000017,0.842902105879,-0.288703527497,15.8733496479,6.22275073558,6.14358438107,0.0,1.48607391712,-0.594671105325,4.81203890638,-0.0690670889704,-0.0724642175032,0.0,460.98002789097376,460.6969922716563,464.0880651007216,458.3249324456904
2.4600000000000017,0.934670596806,-0.325525983165,16.1629972503,6.21895982434,6.13973117498,0.0,1.57319911306,-0.633091925988,4.84259496204,-0.0534490381851,-0.051426840084,0.0,439.9588750535995,441.6942657612447,439.94159592288185,441.2300170927627
2.520000000000002,1.032484939,-0.365058335145,16.4596581646,6.21557624238,6.1366777968,0.0,1.68747147069,-0.684973313889,5.04503764414,-0.0630459440131,-0.0498366753904,0.0,492.93943388037616,493.0555731757836,494.27603254198897,493.5663319666674
2.580000000000002,1.13632918595,-0.407374466841,16.7624296701,6.21173676512,6.13346621255,0.0,1.77423374207,-0.725891444301,5.04718678996,-0.0659513956325,-0.0621703238795,0.0,434.4634537489504,433.4259363708877,434.93664351703165,434.69010364247396
2.640000000000002,1.24565996715,-0.452322250806,17.0668094073,6.20770010458,6.12931135189,0.0,1.87041619471,-0.772721588176,5.09838663205,-0.0700702213655,-0.0897150334016,0.0,450.80885931067,448.57337170471186,451.465190326303,451.12936645015645
2.700000000000002,1.36083339437,-0.500153365756,17.3741852042,6.20367753092,6.12370080466,0.0,1.96913746419,-0.822007864012,5.14702041172,-0.0615903313596,-0.102440462832,0.0,451.089768018532,450.0534470901572,450.31196637504723,450.994195658719
2.760000000000002,1.48241129361,-0.551202585258,17.6867719375,6.19988865047,6.1177277977,0.0,2.08395542005,-0.879965586408,5.27167638535,-0.066459416414,-0.0943228351003,0.0,475.12357003169626,475.73775965264855,474.6945680486012,474.31809887451584
2.820000000000002,1.6101568519,-0.605389510106,18.0018168974,6.19652473853,6.11213501381,0.0,2.17466832026,-0.926563620468,5.22979307685,-0.0407795189397,-0.0910826153051,0.0,423.8681075861905,424.1387269729029,422.7663569810905,424.9711375792831
2.880000000000002,1.7436014915,-0.66250866219,18.3153127745,6.19466032543,6.1068960237,0.0,2.27389575513,-0.977581972023,5.2198869084,-0.0165550400561,-0.0806892340863,0.0,433.9023858209371,434.7676518147996,433.9166163434664,435.9453869623533
2.940000000000002,1.88297959449,-0.722667191792,18.6276298131,6.19374492965,6.10242345971,0.0,2.37238737272,-1.02778604269,5.19061374141,-0.0127786626469,-0.0644528402805,0.0,428.4196321383216,429.79350913246975,427.930245939097,428.2517354573497
